Node_4d(x=57, y=100, floor='LL', building='RoyCarver') Node_4d(x=57, y=100, floor='LL', building='RoyCarver') normal 1
Node_4d(x=316, y=276, floor='LL', building='RoyCarver') Node_4d(x=316, y=276, floor='LL', building='RoyCarver') normal 1
Node_4d(x=316, y=276, floor='LL', building='RoyCarver') Node_4d(x=319, y=283, floor='LL', building='RoyCarver') normal 1
Node_4d(x=316, y=276, floor='LL', building='RoyCarver') Node_4d(x=324, y=274, floor='LL', building='RoyCarver') normal 1
Node_4d(x=316, y=276, floor='LL', building='RoyCarver') Node_4d(x=320, y=267, floor='LL', building='RoyCarver') normal 1
Node_4d(x=316, y=276, floor='LL', building='RoyCarver') Node_4d(x=308, y=284, floor='LL', building='RoyCarver') normal 1
Node_4d(x=320, y=232, floor='LL', building='RoyCarver') Node_4d(x=320, y=232, floor='LL', building='RoyCarver') normal 1
Node_4d(x=320, y=232, floor='LL', building='RoyCarver') Node_4d(x=323, y=225, floor='LL', building='RoyCarver') normal 1
Node_4d(x=320, y=232, floor='LL', building='RoyCarver') Node_4d(x=328, y=233, floor='LL', building='RoyCarver') normal 1
Node_4d(x=320, y=232, floor='LL', building='RoyCarver') Node_4d(x=314, y=237, floor='LL', building='RoyCarver') normal 1
Node_4d(x=320, y=267, floor='LL', building='RoyCarver') Node_4d(x=320, y=267, floor='LL', building='RoyCarver') normal 1
Node_4d(x=320, y=267, floor='LL', building='RoyCarver') Node_4d(x=324, y=274, floor='LL', building='RoyCarver') normal 1
Node_4d(x=320, y=267, floor='LL', building='RoyCarver') Node_4d(x=328, y=264, floor='LL', building='RoyCarver') normal 1
Node_4d(x=320, y=267, floor='LL', building='RoyCarver') Node_4d(x=322, y=258, floor='LL', building='RoyCarver') normal 1
Node_4d(x=322, y=258, floor='LL', building='RoyCarver') Node_4d(x=322, y=258, floor='LL', building='RoyCarver') normal 1
Node_4d(x=322, y=258, floor='LL', building='RoyCarver') Node_4d(x=329, y=255, floor='LL', building='RoyCarver') normal 1
Node_4d(x=322, y=258, floor='LL', building='RoyCarver') Node_4d(x=328, y=264, floor='LL', building='RoyCarver') normal 1
Node_4d(x=323, y=225, floor='LL', building='RoyCarver') Node_4d(x=323, y=225, floor='LL', building='RoyCarver') normal 1
Node_4d(x=323, y=225, floor='LL', building='RoyCarver') Node_4d(x=329, y=219, floor='LL', building='RoyCarver') normal 1
Node_4d(x=323, y=225, floor='LL', building='RoyCarver') Node_4d(x=328, y=233, floor='LL', building='RoyCarver') normal 1
Node_4d(x=323, y=225, floor='LL', building='RoyCarver') Node_4d(x=318, y=219, floor='LL', building='RoyCarver') door 1000
Node_4d(x=323, y=225, floor='LL', building='RoyCarver') Node_4d(x=335, y=225, floor='LL', building='RoyCarver') normal 1
Node_4d(x=324, y=34, floor='LL', building='RoyCarver') Node_4d(x=324, y=34, floor='LL', building='RoyCarver') normal 1
Node_4d(x=324, y=34, floor='LL', building='RoyCarver') Node_4d(x=332, y=33, floor='LL', building='RoyCarver') normal 1
Node_4d(x=324, y=274, floor='LL', building='RoyCarver') Node_4d(x=324, y=274, floor='LL', building='RoyCarver') normal 1
Node_4d(x=324, y=274, floor='LL', building='RoyCarver') Node_4d(x=331, y=271, floor='LL', building='RoyCarver') normal 1
Node_4d(x=324, y=274, floor='LL', building='RoyCarver') Node_4d(x=319, y=283, floor='LL', building='RoyCarver') normal 1
Node_4d(x=324, y=274, floor='LL', building='RoyCarver') Node_4d(x=328, y=264, floor='LL', building='RoyCarver') normal 1
Node_4d(x=324, y=274, floor='LL', building='RoyCarver') Node_4d(x=332, y=284, floor='LL', building='RoyCarver') door 1000
Node_4d(x=325, y=289, floor='LL', building='RoyCarver') Node_4d(x=325, y=289, floor='LL', building='RoyCarver') normal 1
Node_4d(x=325, y=289, floor='LL', building='RoyCarver') Node_4d(x=332, y=293, floor='LL', building='RoyCarver') normal 1
Node_4d(x=325, y=289, floor='LL', building='RoyCarver') Node_4d(x=332, y=284, floor='LL', building='RoyCarver') normal 1
Node_4d(x=325, y=289, floor='LL', building='RoyCarver') Node_4d(x=319, y=283, floor='LL', building='RoyCarver') door 1000
Node_4d(x=328, y=109, floor='LL', building='RoyCarver') Node_4d(x=328, y=109, floor='LL', building='RoyCarver') normal 1
Node_4d(x=328, y=109, floor='LL', building='RoyCarver') Node_4d(x=324, y=116, floor='LL', building='RoyCarver') normal 1
Node_4d(x=328, y=109, floor='LL', building='RoyCarver') Node_4d(x=331, y=119, floor='LL', building='RoyCarver') normal 1
Node_4d(x=328, y=264, floor='LL', building='RoyCarver') Node_4d(x=328, y=264, floor='LL', building='RoyCarver') normal 1
Node_4d(x=328, y=264, floor='LL', building='RoyCarver') Node_4d(x=331, y=271, floor='LL', building='RoyCarver') normal 1
Node_4d(x=328, y=264, floor='LL', building='RoyCarver') Node_4d(x=329, y=255, floor='LL', building='RoyCarver') normal 1
Node_4d(x=329, y=219, floor='LL', building='RoyCarver') Node_4d(x=329, y=219, floor='LL', building='RoyCarver') normal 1
Node_4d(x=329, y=219, floor='LL', building='RoyCarver') Node_4d(x=335, y=225, floor='LL', building='RoyCarver') normal 1
Node_4d(x=329, y=219, floor='LL', building='RoyCarver') Node_4d(x=338, y=216, floor='LL', building='RoyCarver') normal 1
Node_4d(x=329, y=219, floor='LL', building='RoyCarver') Node_4d(x=318, y=219, floor='LL', building='RoyCarver') door 1000
Node_4d(x=329, y=243, floor='LL', building='RoyCarver') Node_4d(x=329, y=243, floor='LL', building='RoyCarver') normal 1
Node_4d(x=329, y=243, floor='LL', building='RoyCarver') Node_4d(x=329, y=255, floor='LL', building='RoyCarver') door 1000
Node_4d(x=329, y=255, floor='LL', building='RoyCarver') Node_4d(x=329, y=255, floor='LL', building='RoyCarver') normal 1
Node_4d(x=331, y=72, floor='LL', building='RoyCarver') Node_4d(x=331, y=72, floor='LL', building='RoyCarver') normal 1
Node_4d(x=331, y=72, floor='LL', building='RoyCarver') Node_4d(x=331, y=81, floor='LL', building='RoyCarver') normal 1
Node_4d(x=331, y=72, floor='LL', building='RoyCarver') Node_4d(x=339, y=69, floor='LL', building='RoyCarver') normal 1
Node_4d(x=331, y=81, floor='LL', building='RoyCarver') Node_4d(x=331, y=81, floor='LL', building='RoyCarver') normal 1
Node_4d(x=331, y=81, floor='LL', building='RoyCarver') Node_4d(x=322, y=81, floor='LL', building='RoyCarver') door 1000
Node_4d(x=331, y=81, floor='LL', building='RoyCarver') Node_4d(x=341, y=84, floor='LL', building='RoyCarver') normal 1
Node_4d(x=331, y=81, floor='LL', building='RoyCarver') Node_4d(x=327, y=86, floor='LL', building='RoyCarver') door 1000
Node_4d(x=332, y=33, floor='LL', building='RoyCarver') Node_4d(x=332, y=33, floor='LL', building='RoyCarver') normal 1
Node_4d(x=332, y=33, floor='LL', building='RoyCarver') Node_4d(x=340, y=34, floor='LL', building='RoyCarver') normal 1
Node_4d(x=332, y=284, floor='LL', building='RoyCarver') Node_4d(x=332, y=284, floor='LL', building='RoyCarver') normal 1
Node_4d(x=332, y=284, floor='LL', building='RoyCarver') Node_4d(x=338, y=280, floor='LL', building='RoyCarver') door 1000
Node_4d(x=332, y=284, floor='LL', building='RoyCarver') Node_4d(x=332, y=293, floor='LL', building='RoyCarver') normal 1
Node_4d(x=332, y=293, floor='LL', building='RoyCarver') Node_4d(x=332, y=293, floor='LL', building='RoyCarver') normal 1
Node_4d(x=335, y=225, floor='LL', building='RoyCarver') Node_4d(x=335, y=225, floor='LL', building='RoyCarver') normal 1
Node_4d(x=335, y=225, floor='LL', building='RoyCarver') Node_4d(x=338, y=233, floor='LL', building='RoyCarver') door 1000
Node_4d(x=335, y=225, floor='LL', building='RoyCarver') Node_4d(x=338, y=216, floor='LL', building='RoyCarver') normal 1
Node_4d(x=335, y=225, floor='LL', building='RoyCarver') Node_4d(x=328, y=233, floor='LL', building='RoyCarver') normal 1
Node_4d(x=335, y=225, floor='LL', building='RoyCarver') Node_4d(x=345, y=230, floor='LL', building='RoyCarver') door 1000
Node_4d(x=338, y=233, floor='LL', building='RoyCarver') Node_4d(x=338, y=233, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=233, floor='LL', building='RoyCarver') Node_4d(x=345, y=230, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=233, floor='LL', building='RoyCarver') Node_4d(x=338, y=242, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=233, floor='LL', building='RoyCarver') Node_4d(x=345, y=239, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=242, floor='LL', building='RoyCarver') Node_4d(x=338, y=242, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=242, floor='LL', building='RoyCarver') Node_4d(x=345, y=239, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=242, floor='LL', building='RoyCarver') Node_4d(x=338, y=251, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=242, floor='LL', building='RoyCarver') Node_4d(x=345, y=248, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=251, floor='LL', building='RoyCarver') Node_4d(x=338, y=251, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=251, floor='LL', building='RoyCarver') Node_4d(x=345, y=248, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=251, floor='LL', building='RoyCarver') Node_4d(x=338, y=260, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=251, floor='LL', building='RoyCarver') Node_4d(x=345, y=257, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=260, floor='LL', building='RoyCarver') Node_4d(x=338, y=260, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=260, floor='LL', building='RoyCarver') Node_4d(x=345, y=257, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=260, floor='LL', building='RoyCarver') Node_4d(x=338, y=269, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=260, floor='LL', building='RoyCarver') Node_4d(x=345, y=266, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=269, floor='LL', building='RoyCarver') Node_4d(x=338, y=269, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=269, floor='LL', building='RoyCarver') Node_4d(x=335, y=276, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=269, floor='LL', building='RoyCarver') Node_4d(x=345, y=266, floor='LL', building='RoyCarver') normal 1
Node_4d(x=338, y=269, floor='LL', building='RoyCarver') Node_4d(x=344, y=275, floor='LL', building='RoyCarver') normal 1
Node_4d(x=340, y=34, floor='LL', building='RoyCarver') Node_4d(x=340, y=34, floor='LL', building='RoyCarver') normal 1
Node_4d(x=340, y=34, floor='LL', building='RoyCarver') Node_4d(x=348, y=33, floor='LL', building='RoyCarver') normal 1
Node_4d(x=345, y=230, floor='LL', building='RoyCarver') Node_4d(x=345, y=230, floor='LL', building='RoyCarver') normal 1
Node_4d(x=345, y=230, floor='LL', building='RoyCarver') Node_4d(x=353, y=228, floor='LL', building='RoyCarver') normal 1
Node_4d(x=345, y=230, floor='LL', building='RoyCarver') Node_4d(x=345, y=239, floor='LL', building='RoyCarver') normal 1
Node_4d(x=345, y=239, floor='LL', building='RoyCarver') Node_4d(x=345, y=239, floor='LL', building='RoyCarver') normal 1
Node_4d(x=345, y=239, floor='LL', building='RoyCarver') Node_4d(x=352, y=242, floor='LL', building='RoyCarver') normal 1
Node_4d(x=345, y=239, floor='LL', building='RoyCarver') Node_4d(x=345, y=248, floor='LL', building='RoyCarver') normal 1
Node_4d(x=345, y=248, floor='LL', building='RoyCarver') Node_4d(x=345, y=248, floor='LL', building='RoyCarver') normal 1
Node_4d(x=345, y=248, floor='LL', building='RoyCarver') Node_4d(x=352, y=251, floor='LL', building='RoyCarver') normal 1
Node_4d(x=345, y=248, floor='LL', building='RoyCarver') Node_4d(x=345, y=257, floor='LL', building='RoyCarver') normal 1
Node_4d(x=345, y=248, floor='LL', building='RoyCarver') Node_4d(x=352, y=242, floor='LL', building='RoyCarver') normal 1
Node_4d(x=345, y=257, floor='LL', building='RoyCarver') Node_4d(x=345, y=257, floor='LL', building='RoyCarver') normal 1
Node_4d(x=345, y=257, floor='LL', building='RoyCarver') Node_4d(x=352, y=260, floor='LL', building='RoyCarver') normal 1
Node_4d(x=345, y=257, floor='LL', building='RoyCarver') Node_4d(x=345, y=266, floor='LL', building='RoyCarver') normal 1
Node_4d(x=345, y=257, floor='LL', building='RoyCarver') Node_4d(x=352, y=251, floor='LL', building='RoyCarver') normal 1
Node_4d(x=348, y=33, floor='LL', building='RoyCarver') Node_4d(x=348, y=33, floor='LL', building='RoyCarver') normal 1
Node_4d(x=348, y=33, floor='LL', building='RoyCarver') Node_4d(x=356, y=34, floor='LL', building='RoyCarver') normal 1
Node_4d(x=348, y=33, floor='LL', building='RoyCarver') Node_4d(x=351, y=41, floor='LL', building='RoyCarver') normal 1
Node_4d(x=352, y=242, floor='LL', building='RoyCarver') Node_4d(x=352, y=242, floor='LL', building='RoyCarver') normal 1
Node_4d(x=352, y=242, floor='LL', building='RoyCarver') Node_4d(x=352, y=251, floor='LL', building='RoyCarver') normal 1
Node_4d(x=352, y=242, floor='LL', building='RoyCarver') Node_4d(x=358, y=235, floor='LL', building='RoyCarver') normal 1
Node_4d(x=352, y=251, floor='LL', building='RoyCarver') Node_4d(x=352, y=251, floor='LL', building='RoyCarver') normal 1
Node_4d(x=352, y=251, floor='LL', building='RoyCarver') Node_4d(x=359, y=255, floor='LL', building='RoyCarver') normal 1
Node_4d(x=352, y=251, floor='LL', building='RoyCarver') Node_4d(x=352, y=260, floor='LL', building='RoyCarver') normal 1
Node_4d(x=352, y=260, floor='LL', building='RoyCarver') Node_4d(x=352, y=260, floor='LL', building='RoyCarver') normal 1
Node_4d(x=352, y=260, floor='LL', building='RoyCarver') Node_4d(x=359, y=255, floor='LL', building='RoyCarver') normal 1
Node_4d(x=352, y=260, floor='LL', building='RoyCarver') Node_4d(x=345, y=266, floor='LL', building='RoyCarver') normal 1
Node_4d(x=352, y=260, floor='LL', building='RoyCarver') Node_4d(x=361, y=263, floor='LL', building='RoyCarver') normal 1
Node_4d(x=353, y=228, floor='LL', building='RoyCarver') Node_4d(x=353, y=228, floor='LL', building='RoyCarver') normal 1
Node_4d(x=353, y=228, floor='LL', building='RoyCarver') Node_4d(x=358, y=235, floor='LL', building='RoyCarver') normal 1
Node_4d(x=353, y=228, floor='LL', building='RoyCarver') Node_4d(x=361, y=218, floor='LL', building='RoyCarver') normal 1
Node_4d(x=356, y=34, floor='LL', building='RoyCarver') Node_4d(x=356, y=34, floor='LL', building='RoyCarver') normal 1
Node_4d(x=356, y=34, floor='LL', building='RoyCarver') Node_4d(x=364, y=33, floor='LL', building='RoyCarver') normal 1
Node_4d(x=356, y=34, floor='LL', building='RoyCarver') Node_4d(x=351, y=41, floor='LL', building='RoyCarver') normal 1
Node_4d(x=356, y=34, floor='LL', building='RoyCarver') Node_4d(x=357, y=26, floor='LL', building='RoyCarver') door 1000
Node_4d(x=358, y=235, floor='LL', building='RoyCarver') Node_4d(x=358, y=235, floor='LL', building='RoyCarver') normal 1
Node_4d(x=358, y=235, floor='LL', building='RoyCarver') Node_4d(x=365, y=239, floor='LL', building='RoyCarver') normal 1
Node_4d(x=358, y=235, floor='LL', building='RoyCarver') Node_4d(x=365, y=230, floor='LL', building='RoyCarver') normal 1
Node_4d(x=359, y=255, floor='LL', building='RoyCarver') Node_4d(x=359, y=255, floor='LL', building='RoyCarver') normal 1
Node_4d(x=359, y=255, floor='LL', building='RoyCarver') Node_4d(x=361, y=263, floor='LL', building='RoyCarver') normal 1
Node_4d(x=359, y=255, floor='LL', building='RoyCarver') Node_4d(x=367, y=250, floor='LL', building='RoyCarver') normal 1
Node_4d(x=359, y=255, floor='LL', building='RoyCarver') Node_4d(x=368, y=258, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=44, floor='LL', building='RoyCarver') Node_4d(x=361, y=44, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=44, floor='LL', building='RoyCarver') Node_4d(x=368, y=48, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=44, floor='LL', building='RoyCarver') Node_4d(x=361, y=53, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=53, floor='LL', building='RoyCarver') Node_4d(x=361, y=53, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=53, floor='LL', building='RoyCarver') Node_4d(x=368, y=57, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=53, floor='LL', building='RoyCarver') Node_4d(x=368, y=48, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=53, floor='LL', building='RoyCarver') Node_4d(x=361, y=62, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=62, floor='LL', building='RoyCarver') Node_4d(x=361, y=62, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=62, floor='LL', building='RoyCarver') Node_4d(x=368, y=66, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=62, floor='LL', building='RoyCarver') Node_4d(x=368, y=57, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=62, floor='LL', building='RoyCarver') Node_4d(x=361, y=71, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=71, floor='LL', building='RoyCarver') Node_4d(x=361, y=71, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=71, floor='LL', building='RoyCarver') Node_4d(x=368, y=75, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=71, floor='LL', building='RoyCarver') Node_4d(x=368, y=66, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=71, floor='LL', building='RoyCarver') Node_4d(x=361, y=80, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=71, floor='LL', building='RoyCarver') Node_4d(x=351, y=70, floor='LL', building='RoyCarver') door 1000
Node_4d(x=361, y=80, floor='LL', building='RoyCarver') Node_4d(x=361, y=80, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=80, floor='LL', building='RoyCarver') Node_4d(x=368, y=75, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=80, floor='LL', building='RoyCarver') Node_4d(x=361, y=89, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=80, floor='LL', building='RoyCarver') Node_4d(x=351, y=79, floor='LL', building='RoyCarver') door 1000
Node_4d(x=361, y=89, floor='LL', building='RoyCarver') Node_4d(x=361, y=89, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=89, floor='LL', building='RoyCarver') Node_4d(x=358, y=96, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=89, floor='LL', building='RoyCarver') Node_4d(x=368, y=92, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=263, floor='LL', building='RoyCarver') Node_4d(x=361, y=263, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=263, floor='LL', building='RoyCarver') Node_4d(x=368, y=267, floor='LL', building='RoyCarver') normal 1
Node_4d(x=361, y=263, floor='LL', building='RoyCarver') Node_4d(x=368, y=258, floor='LL', building='RoyCarver') normal 1
